client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
6713294,152,31.5,M,2,112822.1,2,2
9348008,190,57.0,M,2,88592.51,6,6
7309034,155,49.5,M,2,349582.21,3,3
2491752,68,48.5,,2,163934.68,6,6
5936179,238,41.0,M,2,173867.57,2,2
4233575,314,43.5,,2,40812.98,3,3
1700613,61,41.5,,2,84369.63,5,5
8736281,123,55.5,M,2,36316.97,7,7
7455219,394,72.5,F,2,34768.009999999995,1,1
2548481,67,50.5,M,2,74627.58,7,7
4766222,152,54.0,F,2,42867.78999999999,3,3
1396153,58,27.5,,2,32341.84,3,3
5367899,70,28.0,,3,24530.94,7,7
2721315,126,60.0,F,2,1004838.91,5,5
4796362,76,42.5,F,2,25376.03,1,1
9303418,107,22.5,F,3,184915.88,3,3
259490,110,72.5,M,2,379129.17,5,5
9590789,181,52.0,F,2,14018.079999999998,4,4
2208808,108,27.0,,4,224534.03,7,7
5496485,55,49.0,M,2,98424.66,6,6
999465,253,72.0,M,3,1082273.2,7,7
8547612,64,22.0,,2,18627.74,2,2
1058969,159,51.5,F,2,31403.75,7,7
2322835,156,39.5,,2,28615.95,2,2
8374668,103,50.0,,2,396894.13,2,2
3396982,102,49.0,,2,66708.85,2,2
6009047,97,20.0,,2,20684.57,1,1
5469981,103,59.5,F,2,61886.48999999999,6,6
8190890,94,29.5,,2,43409.83,7,7
437635,254,34.0,,3,74068.37,7,7
9004847,55,19.0,F,3,38172.07,5,5
5801004,133,30.5,F,2,52233.6,4,4
6141117,121,34.0,F,3,49532.82,7,7
5256328,100,19.5,,3,73614.76,7,7
676316,69,53.0,M,2,44199.64,3,3
7535049,102,62.5,,2,16754.19,1,1
4631220,84,26.5,,2,45254.45,1,1
2167228,67,18.5,,2,129672.5,7,7
9105314,170,53.5,F,2,56951.22,2,2
1773456,153,70.0,M,2,104328.54,4,4
5254172,154,40.5,F,2,33279.49,3,3
3280109,185,59.0,F,2,13791.8,7,7
5879789,182,61.5,M,2,125637.91999999998,1,2
3976961,138,57.5,F,3,309931.22,1,1
4288327,97,23.0,,2,24704.36,3,3
5732063,117,67.5,M,2,87899.02,5,5
2467750,104,61.5,F,2,132189.05,7,7
8866857,262,64.0,F,2,63997.51999999999,3,3
551773,253,55.5,F,4,658110.9,3,3
9245360,247,55.5,F,3,66738.22,5,5
2397895,242,41.0,F,2,22159.85,2,2
8983223,73,33.5,,2,57382.78,6,6
1378840,197,21.0,F,3,32522.25,6,6
548959,181,75.5,F,2,13881.35,1,2
5913473,150,61.5,F,2,94846.25,7,7
9119441,253,62.0,F,2,86740.66,7,7
8904355,163,68.0,M,2,24771.73,3,3
9971262,71,25.0,,2,14329.82,7,7
7062996,71,21.5,,2,29388.119999999995,7,7
3072617,102,22.5,,3,110210.34,7,7
366261,202,67.5,F,2,20335.59,1,1
3974768,191,62.5,F,2,181544.91,4,4
3284800,173,46.5,M,3,716598.28,3,3
4093635,131,66.5,F,2,43121.58,1,1
2862881,345,57.0,F,2,34061.53,2,2
5705662,94,54.0,,2,33929.45,4,5
7888494,160,46.5,M,2,98010.6,3,3
8517197,268,51.0,M,2,70312.97,5,5
395287,280,61.5,,2,191145.58,2,2
8780630,79,23.5,,2,48695.51,7,7
2207030,93,51.5,,2,443914.0,3,3
7522457,59,58.0,,2,59626.95999999999,5,5
3607371,133,28.5,M,2,66579.66,7,7
6448326,189,42.0,F,2,16752.589999999997,1,1
9571042,82,24.0,,2,23546.06,5,5
3283184,128,34.0,M,2,101622.7,5,5
1686024,68,50.5,,2,86116.0,7,7
171133,347,65.5,F,3,134908.13,6,6
7240062,68,45.5,,2,49233.08,1,1
2524795,304,48.5,M,2,22785.2,4,4
4168845,58,47.0,,3,366806.48,2,2
8963668,369,60.5,M,2,78942.01,1,1
2849829,145,49.5,F,2,30308.539999999997,7,7
3740583,98,30.5,,4,203964.11,7,7
3726474,158,45.5,M,2,25974.55,6,6
4728580,71,58.0,,3,72605.01999999999,7,7
8863706,284,39.0,F,2,127872.91,7,7
3171043,262,38.5,M,2,49262.03,6,6
3807621,246,53.5,M,3,155024.11,5,5
1208142,245,43.0,F,3,34548.5,3,3
7833813,228,48.0,M,2,24746.09,2,2
6788087,226,87.5,M,2,451226.85,2,2
7886346,142,50.5,F,2,23069.0,1,1
7461430,156,30.5,M,2,69290.23,1,1
7513864,123,31.0,M,3,64350.11,7,7
8655161,233,43.0,F,2,105030.47,7,7
1811343,147,52.5,,2,80595.92,3,3
8907765,59,51.0,,3,100285.49,3,3
1979606,152,56.5,F,2,76951.67,1,1
6820398,84,45.5,,2,28102.34,4,4
3177026,69,58.5,,2,235702.73,2,2
2220665,236,39.5,F,2,20513.93,2,2
5770428,97,27.0,,2,35187.53999999999,7,7
7859274,139,23.0,M,2,68149.39,7,7
7319751,67,23.5,M,3,90448.0,6,6
4214229,39,34.5,,2,14766.859999999995,3,3
4298362,155,52.0,F,2,56319.98999999999,1,1
3233334,56,49.5,,2,126009.09999999998,2,2
157842,82,49.5,,2,50501.21,5,5
4558679,140,46.5,M,3,392066.67,7,7
2333944,149,61.5,M,2,127950.45,2,2
5199031,83,75.0,,2,53551.62,4,4
4557100,184,34.5,F,2,23091.04,7,7
970479,238,49.0,M,2,257264.79,7,7
7800219,99,31.0,,2,16337.289999999995,4,4
6069200,65,35.0,,2,20811.93,3,3
3792008,90,23.5,,2,38598.92999999999,2,2
7055073,74,19.5,M,2,55848.26999999999,6,6
7846694,79,56.5,,2,41386.15,2,2
97244,154,57.5,F,2,571075.67,7,7
1622815,94,37.0,,2,43422.56,2,2
2516129,199,52.0,M,2,53035.6,3,3
3693243,159,50.0,F,2,128408.66,1,1
9580359,125,31.5,M,2,86240.61,3,3
7789065,83,28.5,,2,61794.87,7,7
3810961,253,44.5,M,3,88907.99,3,3
8807424,239,44.0,M,2,48657.81,3,3
4409385,159,33.0,F,3,53492.36,2,2
962565,106,24.5,F,3,75369.26999999999,7,7
2949843,163,41.0,F,2,18295.29,1,1
1096738,71,49.0,,2,29809.72,2,2
3025811,102,23.5,,2,18214.38,7,7
2617940,188,50.0,,2,31651.67,1,1
8805875,174,24.0,F,2,25276.19,2,2
3338849,109,53.0,M,2,102530.5,5,5
9622832,85,21.0,,2,17307.129999999997,3,3
3325852,67,24.5,,2,28818.81,2,2
1058590,168,52.5,F,3,36881.74,4,4
6527207,98,59.0,,2,55700.54000000001,1,1
590896,175,77.0,F,2,111539.38,2,2
7874060,325,78.0,F,2,85206.77,2,2
8321834,107,24.5,M,2,23997.46,2,2
2199860,83,65.5,,2,33898.99,1,1
681640,273,46.5,F,2,76463.93,4,4
7067945,257,65.5,M,2,52888.57,7,7
916027,253,59.0,F,2,38217.17999999999,7,7
1292523,244,64.5,M,2,75213.58,1,1
4266070,108,30.0,F,2,52738.72,4,4
8159518,394,50.5,F,2,158454.02999999997,3,3
908405,88,55.5,,2,53834.92,6,6
2072493,56,23.0,,2,21271.97,3,3
6381875,170,33.5,M,3,131044.16,7,7
5363779,86,61.5,,2,39489.62,3,3
477316,171,29.5,M,2,19658.31,1,1
4185553,367,41.5,M,3,82119.28,1,1
6869391,296,66.0,M,2,668107.54,2,2
3251289,82,31.0,,2,48487.83,4,4
6172466,253,64.0,M,3,77768.73,7,7
8243862,285,62.5,F,3,104761.94,7,7
3578984,175,70.0,M,2,194810.79,4,4
5294017,120,48.5,F,2,77988.58,2,2
1581977,60,28.5,F,3,135043.37,6,6
6247841,109,34.5,M,3,22347.79,1,1
6533181,80,36.5,,2,59218.26999999999,3,3
5690018,58,33.0,,2,30535.11,2,2
856660,107,35.5,F,2,63015.45999999999,1,1
1423798,140,23.5,F,3,95222.06,7,7
2596809,71,30.5,,2,62499.22,1,1
5310950,109,58.5,M,2,43966.42999999999,7,7
2614036,94,55.5,F,2,269448.41,6,6
4772553,69,33.0,,2,19545.91,5,5
2319816,65,56.5,,2,315485.33,7,7
9647952,166,28.5,F,2,136051.7,3,3
5635526,165,52.5,F,3,79078.04999999999,1,1
7851637,178,49.0,F,2,259997.13,2,2
1615596,295,46.5,F,2,183200.11,2,2
9141458,258,64.0,M,3,224433.51,2,2
421303,96,64.5,F,2,24815.14,6,6
8509909,84,47.5,,2,66189.64,7,7
2041240,190,64.0,M,2,229102.44,7,7
4833475,71,22.0,,3,102887.53,5,5
7611636,159,47.5,M,3,477183.4,7,7
8536553,82,22.5,,2,54996.1,1,1
5154905,68,26.5,,3,40472.22,7,7
5358355,174,38.5,M,2,51028.83,7,7
1449750,310,36.0,M,6,861387.78,7,7
8069904,70,48.5,,2,53149.3,6,6
9923554,100,35.0,,2,46856.85,2,2
921889,72,40.5,F,2,29345.98,2,2
2322699,82,36.5,,2,35710.81,7,7
5528801,117,58.0,M,2,371988.26,1,1
2946575,51,58.0,,2,50201.26,5,5
6964678,202,32.5,M,2,30494.509999999995,1,1
3407765,204,33.5,F,2,131019.66999999998,7,7
7360544,108,28.5,F,3,116692.96,1,2
5722629,86,59.0,,2,84656.91,1,1
9561961,116,49.0,F,2,34074.97,6,6
2922698,304,70.0,F,3,318859.0,3,3
6371368,296,63.5,M,3,296522.34,2,3
4425926,238,40.5,F,2,213876.83,1,1
7680970,226,78.5,F,3,153376.83000000002,7,7
5010357,189,54.5,M,2,35253.34,3,3
7901005,100,42.5,,2,48190.29,7,7
738395,93,46.5,,2,18256.98,5,5
9239917,118,46.5,F,2,85189.67,1,1
7739015,130,25.0,F,2,18874.63,2,2
169234,95,38.0,,2,52187.36,2,2
6033314,95,29.0,,2,27789.67,2,2
874190,154,55.0,F,2,24297.84,5,5
5201652,78,28.5,,2,104200.26,1,1
1552597,87,41.5,,2,14392.23,7,7
7389462,155,31.5,F,2,17423.69,1,1
321912,82,26.5,,2,51440.93,4,4
5348593,71,56.0,,2,29620.91,4,4
4401537,191,38.5,F,2,22083.65,1,1
9698180,164,54.0,F,2,51891.61,3,3
1821741,287,58.5,F,3,182477.21,3,3
4471823,265,42.0,M,2,17387.829999999998,4,4
1651514,252,60.5,M,3,267931.43,3,3
2903135,241,58.5,F,2,203432.18,5,5
4654709,174,28.5,F,2,31411.410000000003,1,1
3334287,76,24.5,,2,31220.75,7,7
8642200,79,41.5,,2,707780.7100000001,2,2
5521985,132,49.0,M,2,209186.1,6,6
3002466,87,61.0,,2,220428.64,1,1
4116317,182,45.5,F,2,54365.88,1,1
5578708,232,50.0,M,2,38698.77,7,7
5657564,141,47.5,F,2,37779.17,1,1
5151385,59,44.0,,2,35903.07,7,7
1695652,58,23.0,,2,23988.17,1,1
4589095,93,58.5,,2,125491.71,7,7
5124286,155,25.5,M,3,90628.8,4,4
4138874,100,39.0,M,2,120481.02,3,3
8720809,82,45.0,M,3,23088.14,4,4
588369,280,63.5,F,3,496349.42,2,2
7960736,275,16.0,F,2,21703.25,2,2
7189536,228,48.5,M,2,168216.26,7,7
4000658,347,59.0,F,2,42293.81,3,3
1722967,92,27.0,,2,66061.08,3,3
8526981,58,28.5,,2,34322.64,1,1
1929360,206,43.5,M,2,20270.74,2,2
7322422,52,63.5,F,2,590511.8500000001,7,7
8801014,96,66.0,,3,58583.98999999999,5,5
8634317,118,24.5,M,2,30316.759999999995,2,2
8091739,58,26.0,,2,15043.149999999998,1,1
2125756,142,57.5,M,2,64462.5,3,3
8154097,257,16.5,M,2,16545.6,4,4
57744,250,53.5,,4,925403.27,7,7
7012842,242,55.0,F,2,350305.36,4,4
8877748,151,61.0,F,2,143670.5,6,6
727092,193,39.0,M,2,38873.31,2,2
5714755,252,46.0,F,2,192299.85,3,3
5644559,80,47.5,,2,27248.46,7,7
9919482,99,19.0,,2,16792.949999999997,1,1
6442078,167,41.5,M,2,85165.89,5,5
7524707,95,23.5,,2,38250.37,5,5
9624683,41,57.0,,2,31688.5,1,3
7209449,72,31.5,,2,38620.49,6,6
4722853,143,44.0,F,2,33154.67999999999,7,7
8859638,76,28.0,,2,42179.77,4,4
5098265,90,27.0,,2,21856.06,2,2
3652519,92,29.0,M,2,25203.19,3,3
1703373,71,57.0,,2,34775.82,2,2
5831536,87,61.5,,2,39812.31,7,7
9106282,68,30.0,F,2,49138.55,5,5
6237846,74,45.0,,2,75834.23999999999,4,4
3346752,59,16.5,,2,20718.2,4,4
6822730,60,40.0,,2,123005.68,1,1
3041383,131,38.5,,2,26686.91,3,3
3049565,133,35.0,F,2,38302.92999999999,2,2
5329555,378,30.5,F,3,180430.52,4,4
9772503,82,50.5,F,2,62457.54999999999,1,1
6909820,141,49.0,M,2,90929.24,3,3
8984039,87,32.0,,2,46476.35,2,2
3722014,150,44.0,M,4,729685.3200000001,4,4
975489,70,26.5,,2,29398.009999999995,2,2
1560840,106,53.5,M,2,54915.64,2,2
5808268,71,59.0,,2,300361.11,7,7
2304774,58,47.0,,2,44561.32,3,3
8185256,169,53.5,M,2,255223.65,7,7
8979240,59,20.5,,2,24115.34,7,7
7592314,206,49.5,F,2,56833.98999999999,7,7
3950692,78,33.0,M,2,17458.199999999997,2,2
6026257,174,49.5,M,2,50336.77,2,2
6387033,165,32.0,F,2,17928.76,3,3
412984,60,30.5,,3,37386.75,1,1
5117705,167,52.0,F,2,30637.64,5,5
5258442,109,36.5,F,2,62632.58,3,3
7912585,140,46.0,M,2,51470.68,7,7
6920675,161,64.5,F,2,34235.48,3,3
252360,189,51.0,F,2,26089.35,7,7
3414714,98,42.0,,2,20960.97,4,4
8986584,73,27.0,,2,150556.51,1,1
2034725,188,43.5,F,2,29807.58,7,7
8479480,190,53.0,F,2,144325.18,4,4
2956995,137,31.5,M,3,142755.86,7,7
5823726,76,30.0,M,2,82011.4,7,7
82676,179,25.0,M,2,132732.0,2,2
4879546,131,64.0,M,2,298960.11,7,7
9952605,114,55.0,F,2,205392.66,7,7
3048739,160,31.0,F,2,21770.04,2,2
8737225,58,51.0,,2,41621.57,7,7
3903436,191,46.0,M,2,37824.09,1,1
836231,157,50.0,M,2,68257.13,3,3
4852087,234,50.5,F,3,48749.07,7,7
1561833,268,67.0,F,2,113334.24,5,5
889065,238,39.5,F,3,28607.83,3,3
1444914,126,63.5,M,2,228499.97,2,2
6367070,347,48.0,F,3,109286.21,3,3
1067336,166,73.5,M,2,64532.23,6,6
9786008,136,49.0,M,2,21713.27,7,7
1711186,96,44.0,F,2,70973.22,4,4
5721288,166,39.5,M,2,25914.99,2,2
3550795,186,35.0,M,2,44037.57,4,4
6053449,73,51.5,F,2,200273.62,2,2
5066918,110,51.5,M,2,65476.5,3,3
5604747,68,27.5,,2,40129.1,7,7
6709477,202,53.0,M,2,96394.8,1,1
1879414,119,66.0,M,2,24857.78,4,4
8419803,82,43.5,,2,19533.2,1,1
4210692,190,30.5,M,2,131885.34,3,3
2908345,118,24.0,M,2,24369.78,1,1
7764337,58,54.5,F,2,16168.629999999996,1,1
8359430,240,46.0,,3,292463.1,6,6
667365,66,58.5,,2,58213.37,5,5
3128193,87,51.0,,2,22354.44,2,2
8350825,97,41.5,,3,67269.68,1,1
7370460,107,28.5,M,2,76783.98,3,3
3412203,188,56.0,F,2,135831.05,1,1
4861645,71,21.0,,3,54820.82,3,3
2854656,142,59.5,F,2,386002.41,7,7
5016244,214,67.5,M,2,36602.39,6,6
4351170,60,41.0,F,2,25897.07,1,1
5460309,179,48.5,M,3,627946.9,5,5
6571961,97,56.0,F,2,676868.2200000001,5,5
884356,47,24.5,,2,25927.56,7,7
5454354,70,20.0,M,2,36072.4,4,4
1371399,106,28.0,M,2,65935.81,2,2
3864729,82,61.5,,2,30240.36,4,4
758633,159,40.5,M,3,343715.94,5,5
9465745,270,43.5,M,2,96903.03,3,3
9512564,269,62.5,F,3,85258.59999999999,5,5
137064,75,67.5,,2,142139.51,4,5
6480823,135,65.5,M,2,78361.36,7,7
5961872,199,43.0,M,3,78267.31,4,4
3399654,63,24.5,M,2,60424.39,3,3
1782790,147,36.0,F,2,42057.39,1,1
2236492,199,34.5,F,2,16246.079999999998,1,1
7221472,129,56.5,M,2,88882.34999999999,7,7
4630098,88,30.0,,3,132651.59,6,6
3086622,73,30.5,,2,104725.74,1,1
4187257,155,33.5,M,3,67322.01,2,2
7678330,74,48.5,M,2,40607.89,4,4
3153688,105,50.5,M,2,20316.54,1,1
766899,189,48.5,F,2,48475.58,3,3
5973089,66,28.5,,3,75595.4,1,1
526154,106,26.5,M,2,46221.34,2,2
2374997,108,59.0,M,2,755102.74,5,5
1812275,120,52.0,M,2,124865.49,7,7
2743453,185,50.5,F,2,75176.44,2,2
6854217,73,22.0,F,2,49379.39,1,1
8639773,42,15.0,,2,19338.54,6,6
3546452,329,69.5,M,2,29424.899999999998,1,1
6643202,49,64.0,,2,69807.06,7,7
4001714,82,32.0,,2,30708.09,2,2
7068479,65,59.0,,3,149758.46000000002,3,3
2643816,130,31.5,F,2,61205.01999999999,5,5
7162515,116,70.0,M,2,25860.869999999995,1,1
107052,239,43.5,,3,55444.63,6,6
4233486,98,41.5,,2,67262.79000000001,3,3
5617657,136,32.0,M,3,136674.5,6,6
9433983,72,57.5,M,2,179743.5,3,3
523595,85,71.5,,2,21104.52,4,4
2864436,76,27.5,,3,150487.97999999998,7,7
5664336,74,25.5,,2,44713.41,1,1
9598338,225,37.5,F,2,141816.63,2,3
8416164,82,18.0,,2,24364.3,1,1
6376292,61,49.0,,3,285282.15,1,1
3177362,326,80.0,F,3,507804.07,3,3
7813592,71,69.0,,3,105703.26,7,7
305834,102,32.0,,2,51558.86,6,6
8679064,296,36.5,M,2,34067.48,1,2
1423307,196,55.0,M,2,20100.79,1,1
9123907,147,62.0,M,2,18190.54,3,3
6291977,108,63.0,F,2,24778.31,7,7
9611715,230,56.0,M,2,17218.64,6,6
6273589,204,55.0,F,2,46718.17,2,2
5947357,81,28.5,,2,15983.419999999998,7,7
8350762,69,64.0,,2,47947.95,5,6
244711,163,32.0,M,2,15678.46,5,5
9822835,68,22.5,,2,21909.21,1,1
6659816,57,21.5,,2,36156.19,1,1
1026617,189,47.5,F,2,19084.46,3,3
2994899,189,36.5,M,2,32187.369999999995,7,7
1387408,84,26.5,,2,51453.5,5,5
3937961,79,53.5,,3,163605.57,7,7
3898618,149,68.0,F,2,197031.59000000003,6,6
1762859,105,58.5,M,2,92740.48,1,1
6717754,107,29.5,F,2,23763.57,5,5
9629174,93,18.0,,2,15738.929999999997,1,1
5321923,157,45.5,M,2,188939.27,7,7
5625321,177,64.0,M,2,282022.56,7,7
5727789,176,29.5,,2,46814.28,1,1
9685145,262,51.5,M,3,56978.69,3,3
2866361,189,44.0,,2,15961.28,3,3
2520726,102,21.5,F,2,20111.51,2,2
2489546,106,37.0,F,2,19951.83,1,1
2256069,94,19.5,,3,103538.58,3,3
7009746,151,40.5,F,2,28624.09,5,5
9457839,68,33.5,F,2,38714.92999999999,7,7
6384884,142,52.0,M,3,125550.55,7,7
6469775,184,41.0,M,2,90457.15,2,2
6584696,258,17.0,M,2,22718.94,6,6
3446948,70,63.0,,2,118677.41,6,6
9144878,67,45.0,M,3,104891.75,7,7
9225634,115,36.5,F,2,80990.13,2,2
5730185,67,48.0,,2,428487.6,7,7
9912273,322,56.5,F,3,74158.91,4,4
7344485,89,31.0,,2,47510.08,4,4
2026724,58,33.5,,2,20753.36,2,2
433932,245,48.5,F,3,18978.65,1,1
3633959,244,22.0,,2,22637.06,1,1
8882293,422,61.0,F,2,147619.53999999998,2,2
1906193,59,18.0,M,3,31141.759999999995,5,5
5192091,145,74.0,F,2,24672.06,3,3
2553299,118,68.5,F,2,174427.09000000003,3,3
9996478,139,23.0,F,2,33813.33,6,6
6715030,123,25.0,M,2,26459.22,4,4
3414465,171,58.0,F,2,133800.26,1,1
8015728,161,61.0,M,2,204695.76,2,2
7330584,80,22.5,,2,21129.5,1,1
581273,59,29.0,,2,41533.35,5,5
477014,68,23.5,,2,19056.29,7,7
931674,81,48.0,,2,53888.54,6,6
1871815,119,70.0,M,2,456334.01,1,1
8505302,113,55.5,F,2,399919.77,5,5
7633820,271,53.0,,2,30639.17,1,1
4129580,242,35.5,F,2,24456.81,3,3
6036744,163,60.0,M,2,138375.16999999998,7,7
9515874,357,48.5,F,2,120673.44,7,7
2151210,83,60.0,,2,20203.86,3,3
7944799,157,44.0,F,2,43921.0,7,7
2916076,179,46.5,F,2,64238.130000000005,4,4
2240650,72,44.0,,3,79618.42,5,5
7536376,66,53.0,M,2,13916.469999999998,2,2
3125941,59,56.0,,2,24021.58,2,2
5705288,142,59.0,M,2,52019.88,4,4
1936582,166,44.0,M,2,35484.6,1,2
7216558,71,22.5,,2,56366.76999999999,7,7
9396142,155,55.5,F,2,108133.26,3,3
7779886,109,30.5,F,2,24050.53,2,2
2876006,83,52.0,,2,262663.33,6,6
2643498,408,58.5,F,3,3574882.5,3,4
8447327,103,24.0,,2,27315.17,1,1
5031859,179,53.5,F,2,56843.36,1,1
6875104,193,29.0,M,2,46273.61,2,2
6964334,109,41.0,F,2,55259.02,6,6
8307954,69,24.0,,2,28079.88,7,7
9408668,406,32.5,M,3,172174.24,6,6
6319572,58,48.5,,2,16212.37,3,3
2493662,269,57.0,F,4,451033.6,7,7
2071279,264,47.0,M,5,343530.85,5,5
7901176,219,46.0,F,2,22489.06,1,1
8920159,188,68.5,M,3,337412.68,7,7
7811243,171,33.0,M,2,20980.23,7,7
3239293,80,58.5,M,3,332079.0,5,6
3177664,268,24.0,F,2,20913.16,6,6
2568199,189,70.0,M,2,1330339.46,7,7
7918023,144,35.5,M,3,55507.69,6,6
7862849,96,31.0,,3,47105.89,2,2
3487435,94,49.5,,2,46953.29,4,4
992900,85,31.0,,2,47986.87,7,7
1077195,116,47.5,F,2,135759.22999999998,7,7
8524380,82,57.0,,2,66163.25,7,7
5345636,129,70.5,M,2,212957.76,5,5
6117769,90,25.5,,2,56390.87,5,5
1567564,84,30.5,,2,48260.68,2,2
3935890,59,28.5,F,2,20166.53,1,1
9223656,79,41.0,F,2,100536.44,3,3
4720115,94,43.5,,3,169127.51,7,7
8859050,194,49.0,F,2,19769.92,2,2
706721,166,55.5,M,2,32213.179999999997,2,3
5495565,144,47.0,F,2,61340.14,1,1
3357352,253,50.5,M,2,306791.4,4,4
4267633,219,69.5,M,3,245876.18,7,7
2946522,87,31.5,,2,20129.94,2,2
4641817,75,80.5,,4,245269.75,7,7
7645852,189,51.0,F,2,179294.14,4,4
4103488,197,40.0,F,2,56617.62,7,7
4466142,118,67.5,M,2,324696.84,7,7
8550073,189,27.0,F,3,94430.56,7,7
4380886,70,24.5,,2,18125.39,1,1
4649620,83,48.5,,2,50081.8,1,1
3092681,108,45.0,M,2,36552.95,1,1
8346843,70,49.5,,2,22572.28,1,1
927364,86,68.0,,2,37201.13,4,4
514177,81,56.0,,2,47967.51,4,4
282630,99,60.5,,2,22287.88,1,1
5218492,71,22.5,,2,48606.09,1,1
5415771,100,58.0,M,2,15323.87,5,5
8793738,60,22.0,,2,38547.42999999999,5,5
5523015,150,26.5,F,2,17452.909999999996,1,1
5730112,119,18.5,M,2,24192.81,7,7
2813968,124,52.0,M,2,20929.3,2,2
4941972,303,22.5,,2,24523.66,7,7
9814415,286,52.0,,2,115709.29,1,1
4312937,252,46.5,F,2,43664.07,2,2
6598788,250,33.0,,4,320627.47,7,7
3847990,231,41.5,M,3,280441.52,7,7
233613,210,39.0,M,3,47946.95,7,7
4396969,58,34.0,,3,126568.03,7,7
2794852,127,58.0,M,4,1348672.5699999998,5,7
7991417,143,59.0,F,3,36333.71,1,1
6154858,93,50.0,,2,108856.74,2,2
9190958,138,46.0,F,2,48512.9,7,7
3424467,120,48.5,M,2,217536.35,7,7
1493471,70,53.5,M,2,28633.759999999995,1,1
8707802,73,24.0,,2,55444.23,4,4
7371303,73,34.0,,2,60156.0,6,6
2860304,190,35.5,F,2,211359.66,4,4
1364266,162,45.0,F,3,29299.33,3,3
8301806,83,60.5,,2,28108.13,3,3
8904427,57,17.0,,3,14528.919999999998,2,2
5422752,109,63.0,F,2,30885.53,6,6
3751069,238,37.5,F,2,87556.03,2,2
5612879,69,43.0,,2,17125.339999999997,1,1
1138065,169,41.0,M,2,35265.14,4,4
456458,165,53.5,F,2,20549.64,1,2
2524168,197,79.0,F,2,190592.28,4,4
123764,254,36.0,F,2,76006.86,4,4
682590,111,29.5,M,2,45810.11,2,2
3271405,71,20.0,,3,21983.73,7,7
6014856,57,21.0,,3,74884.79999999999,4,4
1515805,89,49.5,M,2,161977.62,3,3
4445843,172,60.5,,3,374116.51,2,2
2419715,161,57.5,M,2,58340.850000000006,1,1
1241970,78,55.5,,2,209208.76,7,7
7725395,57,20.0,,2,22330.36,4,4
7856,140,29.5,M,3,177223.3,6,6
9234770,60,74.5,,2,67907.54999999999,1,1
6972892,82,72.0,,2,211794.8,7,7
8189001,99,37.0,,2,45696.05,1,1
1020893,209,79.0,M,2,106698.87,6,6
6489436,278,17.5,F,2,24245.35,3,3
126903,262,52.5,F,4,127186.53999999998,2,2
8932006,253,46.0,M,3,110597.54,7,7
3212219,215,35.5,F,3,50114.04,2,2
5263251,43,18.0,,2,30642.649999999998,6,6
602490,72,19.5,,2,43811.64,7,7
3496915,58,34.0,,2,27805.869999999995,3,3
3466890,190,41.0,F,2,97809.62,7,7
739542,156,26.0,M,2,28544.399999999998,6,6
864687,91,29.5,,2,21106.75,4,4
8295348,72,59.0,M,2,54820.61,7,7
8204444,74,41.0,F,2,14813.449999999995,1,1
6246047,116,49.5,F,2,307005.04,1,1
26747,73,19.5,,2,29421.31,7,7
6758104,102,54.0,,2,73104.36,5,5
5593456,309,43.5,F,2,193786.97,1,2
7623213,175,55.5,F,2,40411.32,1,1
3675333,106,59.5,M,2,72129.34,3,3
9573090,124,20.5,,2,103532.02,6,6
8466542,142,57.0,F,2,28588.509999999995,1,1
3413387,141,30.5,M,2,47593.15,7,7
976948,71,42.5,,3,39017.39,7,7
1298012,325,83.0,M,3,881370.88,6,6
5914764,407,56.5,M,2,73586.12,1,1
2627729,109,40.5,,3,195091.62,1,1
2414948,202,57.0,F,2,16079.75,3,3
8706559,283,63.0,F,4,806649.0700000001,5,5
4869596,70,58.5,,2,43370.27,4,4
9118949,57,59.5,,2,15022.57,3,3
5321581,190,63.0,M,2,603319.8,6,6
2451976,188,40.0,M,3,30279.899999999998,1,3
7676611,126,60.0,M,3,49485.13,3,3
3156829,82,63.0,,2,19892.95,1,1
1919648,122,53.0,M,2,41745.71,7,7
3217483,87,28.0,,2,55773.04000000001,1,1
927793,396,52.0,M,2,219631.09000000003,4,4
5014104,90,41.0,,2,50161.6,2,2
5342536,96,37.0,,2,138542.9,2,2
5084025,311,60.5,F,2,121899.88,6,6
3554877,92,52.5,,2,73010.41,4,4
763333,153,24.0,,2,18510.4,1,1
398829,263,43.0,F,2,162481.89,2,2
3770892,232,43.0,M,3,52572.1,1,1
3978406,203,56.5,F,3,94744.08,7,7
9790153,59,29.0,,2,36265.97,1,1
4173360,81,28.5,M,3,129982.31,5,5
9761536,65,63.5,,2,33005.47,7,7
3786254,58,54.0,F,2,39166.71,2,5
3772588,155,27.5,M,3,188993.33,3,3
1818496,66,30.0,,2,20282.65,5,5
4987813,328,65.5,M,2,47842.53,7,7
8665675,59,24.5,F,3,181471.23,1,1
2803962,103,31.0,M,2,16968.69,7,7
1865831,111,25.0,F,3,67324.67,2,2
3337716,153,55.0,M,2,66086.18,1,1
4298050,105,54.5,M,2,480013.62,2,2
5548134,87,24.0,,2,61737.19,4,4
9879173,190,50.0,M,2,38335.32,2,2
361457,70,15.5,,2,33963.45,3,4
2875590,258,45.5,M,2,680217.87,7,7
6961537,255,72.0,F,2,84768.20999999999,1,2
4559828,215,52.5,F,2,20033.42,4,4
7778258,178,29.5,F,2,16119.78,2,2
3178082,108,21.0,M,2,20360.4,3,3
