client_id,Variation,confirm,start,total_time_mins
9646764,Control,2017-04-19 22:06:15,2017-04-04 21:54:45,21611.5
9646770,Test,2017-04-03 16:14:23,2017-04-03 16:12:35,1.8
9646949,Control,2017-04-25 15:15:08,2017-04-17 18:07:10,11347.966666666667
9647114,Test,2017-03-29 11:35:38,2017-03-29 11:26:43,8.916666666666666
9647384,Control,2017-06-20 07:38:58,2017-06-20 07:36:37,2.35
9647951,Test,2017-04-05 10:38:04,2017-04-05 10:30:55,7.15
9648153,Test,2017-04-15 11:44:29,2017-04-15 11:37:35,6.9
9648192,Control,2017-03-29 18:06:48,2017-03-29 17:55:26,11.366666666666667
9648575,Test,2017-04-19 15:04:39,2017-04-19 15:02:50,1.8166666666666667
9648714,Control,2017-04-09 18:16:32,2017-04-09 18:14:53,1.65
9648788,Test,2017-03-29 10:49:18,2017-03-29 10:38:19,10.983333333333333
9648830,Test,2017-04-19 21:51:43,2017-04-19 21:48:52,2.85
9648932,Test,2017-04-24 22:54:58,2017-04-24 22:52:31,2.45
9649288,Test,2017-03-31 18:48:07,2017-03-31 18:34:52,13.25
9649593,Test,2017-04-09 14:40:10,2017-04-09 14:27:50,12.333333333333334
9649700,Control,2017-05-10 02:54:42,2017-05-10 02:45:22,9.333333333333334
9650145,Test,2017-04-05 12:57:18,2017-04-05 12:54:52,2.433333333333333
9650414,Test,2017-03-30 07:44:13,2017-03-30 07:38:07,6.1
9650790,Test,2017-03-29 21:07:27,2017-03-29 20:50:18,17.15
9651254,Control,2017-04-08 16:06:43,2017-04-08 16:00:30,6.216666666666667
9651358,Test,2017-04-08 11:31:13,2017-04-08 11:19:41,11.533333333333333
9651415,Test,2017-04-05 11:13:17,2017-04-05 11:10:54,2.3833333333333333
9651697,Test,2017-06-01 15:51:27,2017-05-09 20:22:22,32849.083333333336
9651860,Test,2017-06-12 15:39:54,2017-05-23 09:13:10,29186.733333333334
9651925,Test,2017-03-29 11:48:35,2017-03-29 11:43:46,4.816666666666666
9652308,Test,2017-04-19 14:49:35,2017-04-19 14:47:48,1.7833333333333334
9652446,Test,2017-04-03 11:07:24,2017-04-03 11:02:19,5.083333333333333
9653388,Test,2017-03-29 19:46:17,2017-03-29 19:41:37,4.666666666666667
9653521,Control,2017-03-30 11:12:12,2017-03-30 11:10:46,1.4333333333333333
9653620,Control,2017-04-12 11:12:25,2017-04-12 11:07:06,5.316666666666666
9653804,Control,2017-04-06 19:58:05,2017-04-06 19:51:20,6.75
9653889,Test,2017-03-29 13:08:14,2017-03-29 12:48:21,19.883333333333333
9654101,Control,2017-05-14 19:25:18,2017-05-14 19:24:21,0.95
9654165,Test,2017-04-13 10:24:38,2017-04-13 10:22:55,1.7166666666666666
9654380,Test,2017-03-29 12:33:43,2017-03-29 12:28:47,4.933333333333334
9654477,Control,2017-04-03 15:57:59,2017-04-03 15:51:46,6.216666666666667
9654726,Control,2017-06-20 11:36:28,2017-06-20 11:32:33,3.9166666666666665
9655121,Test,2017-04-12 22:10:25,2017-04-12 22:08:30,1.9166666666666667
9655295,Test,2017-04-12 12:04:49,2017-04-06 00:21:51,9342.966666666667
9655405,Control,2017-03-29 18:05:45,2017-03-29 18:00:58,4.783333333333333
9655912,Test,2017-04-14 16:43:16,2017-04-14 16:41:23,1.8833333333333333
9656018,Control,2017-03-30 00:13:14,2017-03-29 23:56:21,16.883333333333333
9656424,Test,2017-03-22 11:49:45,2017-03-22 11:47:14,2.5166666666666666
9656513,Test,2017-04-06 01:38:54,2017-03-26 00:55:49,15883.083333333334
9657291,Test,2017-03-29 11:15:17,2017-03-29 11:10:55,4.366666666666666
9657390,Control,2017-04-07 16:04:41,2017-04-07 15:57:53,6.8
9657960,Control,2017-04-05 11:49:19,2017-04-05 11:44:13,5.1
9658480,Test,2017-04-06 19:10:43,2017-04-06 19:07:35,3.1333333333333333
9658835,Test,2017-03-28 21:01:24,2017-03-28 21:00:11,1.2166666666666666
9659067,Control,2017-04-03 09:12:59,2017-04-03 09:09:32,3.45
9659535,Control,2017-04-28 12:45:02,2017-04-28 12:39:06,5.933333333333334
9659583,Test,2017-04-05 16:03:49,2017-04-05 16:01:28,2.35
9659609,Control,2017-04-08 17:13:18,2017-04-08 17:08:52,4.433333333333334
9659656,Test,2017-03-29 15:05:49,2017-03-29 14:59:23,6.433333333333334
9659818,Test,2017-04-26 10:59:25,2017-04-26 10:55:37,3.8
9659921,Test,2017-04-21 23:50:25,2017-04-21 23:48:02,2.3833333333333333
9659987,Test,2017-05-23 18:56:40,2017-05-23 18:47:06,9.566666666666666
9660142,Control,2017-04-12 13:03:38,2017-04-12 12:58:01,5.616666666666666
9660158,Control,2017-04-28 04:16:52,2017-04-07 08:02:09,30014.716666666667
9660238,Test,2017-06-04 10:55:32,2017-04-17 22:31:36,68423.93333333333
9660484,Test,2017-03-29 19:17:27,2017-03-29 19:14:34,2.8833333333333333
9660581,Control,2017-04-15 18:11:38,2017-04-04 16:52:12,15919.433333333332
9660731,Control,2017-04-10 15:14:21,2017-04-10 15:11:47,2.566666666666667
9660940,Control,2017-04-08 13:54:31,2017-04-08 13:49:12,5.316666666666666
9661207,Control,2017-03-29 13:46:46,2017-03-29 13:40:16,6.5
9661253,Control,2017-04-07 13:36:53,2017-04-07 13:24:15,12.633333333333333
9661426,Test,2017-04-09 11:53:08,2017-04-09 11:49:35,3.55
9661591,Control,2017-04-05 16:49:04,2017-04-05 16:46:52,2.2
9661895,Test,2017-04-07 23:44:03,2017-04-07 23:40:25,3.6333333333333333
9661896,Test,2017-04-12 11:16:53,2017-03-29 11:20:13,20156.666666666668
9663138,Test,2017-04-05 11:18:54,2017-04-05 11:10:58,7.933333333333334
9663163,Control,2017-04-13 14:31:54,2017-03-30 09:40:36,20451.3
9663593,Test,2017-03-29 17:36:48,2017-03-29 17:28:26,8.366666666666667
9663688,Control,2017-03-29 11:53:42,2017-03-29 11:51:18,2.4
9663819,Test,2017-03-31 21:46:50,2017-03-31 21:43:15,3.5833333333333335
9664057,Control,2017-06-08 23:54:25,2017-06-08 22:42:52,71.55
9664272,Control,2017-03-23 10:09:37,2017-03-23 10:06:44,2.8833333333333333
9664692,Control,2017-04-03 00:28:37,2017-04-03 00:25:46,2.85
9664772,Test,2017-04-24 18:59:04,2017-04-15 17:36:48,13042.266666666666
9664834,Test,2017-04-05 13:55:15,2017-04-05 13:49:59,5.266666666666667
9665019,Test,2017-04-08 16:10:31,2017-04-08 16:07:49,2.7
9665382,Control,2017-04-12 07:44:59,2017-04-12 07:38:29,6.5
9665433,Control,2017-03-29 12:26:20,2017-03-29 12:21:18,5.033333333333333
9665524,Control,2017-05-16 12:30:57,2017-05-16 12:28:23,2.566666666666667
9666293,Control,2017-04-13 10:42:04,2017-04-13 10:39:51,2.216666666666667
9666366,Test,2017-04-07 17:00:39,2017-04-07 16:52:16,8.383333333333333
9666391,Control,2017-04-12 14:19:57,2017-04-12 13:51:03,28.9
9667497,Test,2017-05-02 15:39:01,2017-05-02 15:36:30,2.5166666666666666
9667799,Test,2017-04-19 16:59:21,2017-04-19 16:56:53,2.466666666666667
9668146,Test,2017-04-06 12:52:48,2017-04-06 12:49:38,3.1666666666666665
9669024,Control,2017-04-05 17:13:37,2017-04-05 17:02:50,10.783333333333333
9669175,Test,2017-03-29 17:00:05,2017-03-29 16:51:14,8.85
9669255,Test,2017-04-10 00:13:06,2017-04-10 00:12:19,0.7833333333333333
9669426,Control,2017-04-09 12:14:35,2017-04-06 12:11:03,4323.533333333334
9669628,Test,2017-03-28 21:27:36,2017-03-28 21:08:10,19.433333333333334
9669723,Control,2017-03-29 23:29:18,2017-03-29 23:23:07,6.183333333333334
9670293,Control,2017-04-05 14:18:45,2017-04-05 11:57:21,141.4
9670348,Test,2017-04-06 00:01:59,2017-04-05 23:37:34,24.416666666666668
9670485,Test,2017-04-11 23:09:54,2017-04-11 23:06:12,3.7
9670804,Test,2017-03-29 14:00:28,2017-03-29 13:45:59,14.483333333333333
9671649,Test,2017-03-29 15:06:06,2017-03-29 15:01:42,4.4
9671726,Test,2017-04-18 23:12:08,2017-04-18 23:05:39,6.483333333333333
9671758,Test,2017-06-07 22:56:04,2017-06-07 22:48:52,7.2
9672716,Control,2017-03-29 11:55:20,2017-03-29 11:49:41,5.65
9672983,Control,2017-04-02 01:08:11,2017-04-02 01:04:07,4.066666666666666
9673113,Test,2017-04-02 10:45:58,2017-04-02 10:38:16,7.7
9673235,Test,2017-03-29 14:09:08,2017-03-29 14:00:28,8.666666666666666
9673536,Control,2017-04-18 23:25:05,2017-04-18 23:17:43,7.366666666666666
9673982,Control,2017-04-12 21:11:45,2017-04-12 21:10:07,1.6333333333333333
9674668,Control,2017-05-31 14:07:36,2017-05-31 14:04:58,2.6333333333333333
9675198,Control,2017-04-22 12:23:10,2017-04-22 12:19:15,3.9166666666666665
9675229,Test,2017-04-12 18:38:49,2017-04-12 18:35:27,3.3666666666666667
9675284,Test,2017-03-30 13:21:26,2017-03-30 13:17:27,3.9833333333333334
9675490,Control,2017-06-19 12:50:32,2017-06-19 12:48:27,2.0833333333333335
9676119,Test,2017-04-09 22:27:29,2017-04-09 21:57:51,29.633333333333333
9676241,Control,2017-05-26 15:38:04,2017-05-26 15:30:57,7.116666666666666
9676457,Test,2017-03-30 17:10:12,2017-03-30 17:05:26,4.766666666666667
9677027,Test,2017-04-06 19:27:38,2017-04-06 19:22:10,5.466666666666667
9677152,Test,2017-04-10 12:13:34,2017-04-10 12:10:40,2.9
9677377,Test,2017-04-02 11:28:05,2017-04-02 11:24:50,3.25
9677689,Control,2017-05-02 14:38:14,2017-04-19 15:51:15,18646.983333333334
9677776,Test,2017-03-29 12:12:23,2017-03-29 11:55:14,17.15
9677826,Control,2017-03-29 11:54:03,2017-03-29 11:52:42,1.35
9677939,Test,2017-04-01 03:36:34,2017-04-01 03:31:10,5.4
9678253,Test,2017-05-05 12:13:12,2017-04-06 01:23:30,42409.7
9678288,Control,2017-06-01 12:26:38,2017-06-01 12:24:01,2.6166666666666667
9678419,Test,2017-04-16 11:46:58,2017-04-16 11:42:55,4.05
9678667,Test,2017-04-05 18:23:29,2017-04-05 18:19:05,4.4
9678771,Control,2017-05-26 14:18:18,2017-05-15 18:38:04,15580.233333333334
9679406,Control,2017-03-29 11:29:18,2017-03-29 11:27:34,1.7333333333333334
9679615,Test,2017-04-01 07:38:15,2017-04-01 07:34:04,4.183333333333334
9680074,Test,2017-04-09 20:48:38,2017-04-09 20:44:13,4.416666666666667
9680276,Control,2017-04-07 16:05:49,2017-04-07 16:02:56,2.8833333333333333
9680525,Test,2017-04-19 01:47:14,2017-04-19 01:45:17,1.95
9680683,Test,2017-04-05 12:54:46,2017-04-05 12:52:43,2.05
9680717,Test,2017-04-05 14:22:25,2017-04-05 14:19:09,3.2666666666666666
9681169,Control,2017-04-05 13:29:59,2017-04-05 12:58:41,31.3
9681414,Test,2017-04-05 11:36:47,2017-04-05 11:33:19,3.466666666666667
9681771,Control,2017-04-08 16:03:19,2017-04-08 15:58:55,4.4
9681783,Control,2017-03-29 19:13:32,2017-03-29 19:09:46,3.7666666666666666
9682462,Test,2017-04-05 14:02:26,2017-04-05 13:56:28,5.966666666666667
9682469,Test,2017-04-05 12:20:41,2017-04-05 12:18:58,1.7166666666666666
9682711,Control,2017-04-13 21:03:44,2017-04-13 21:00:57,2.783333333333333
9683032,Test,2017-05-30 14:00:45,2017-05-30 13:57:40,3.0833333333333335
9683046,Test,2017-04-12 12:02:20,2017-04-12 11:54:22,7.966666666666667
9683640,Test,2017-05-06 19:01:12,2017-05-06 18:42:37,18.583333333333332
9683691,Test,2017-04-12 11:39:21,2017-04-12 11:33:07,6.233333333333333
9684126,Test,2017-04-12 17:25:56,2017-03-31 19:58:56,17127.0
9684490,Test,2017-03-29 13:15:20,2017-03-29 13:09:44,5.6
9684674,Control,2017-04-02 11:30:47,2017-04-02 11:23:12,7.583333333333333
9684889,Test,2017-04-02 12:20:52,2017-04-02 12:15:35,5.283333333333333
9685222,Test,2017-04-24 14:22:52,2017-04-24 14:13:59,8.883333333333333
9685360,Control,2017-03-29 11:15:13,2017-03-29 11:09:11,6.033333333333333
9685510,Test,2017-05-20 12:40:58,2017-04-07 17:10:22,61650.6
9685596,Control,2017-03-29 11:29:59,2017-03-29 11:24:52,5.116666666666666
9685772,Control,2017-05-27 02:28:05,2017-03-29 11:30:02,84418.05
9685920,Control,2017-05-29 21:47:35,2017-05-22 01:51:57,11275.633333333333
9685962,Test,2017-03-29 11:33:32,2017-03-29 11:30:38,2.9
9686237,Test,2017-04-19 14:18:36,2017-04-05 22:40:01,19658.583333333332
9686300,Control,2017-06-14 20:58:14,2017-03-28 20:02:29,112375.75
9686977,Test,2017-04-05 11:18:27,2017-04-05 11:10:53,7.566666666666666
9687894,Control,2017-03-29 18:40:34,2017-03-29 18:38:54,1.6666666666666667
9688091,Control,2017-04-19 14:52:01,2017-04-19 14:45:26,6.583333333333333
9688197,Test,2017-06-11 20:18:50,2017-03-28 22:16:18,107882.53333333334
9688507,Control,2017-03-29 12:42:55,2017-03-29 12:36:49,6.1
9689015,Control,2017-04-06 18:17:47,2017-04-06 18:12:57,4.833333333333333
9689259,Control,2017-05-20 19:32:52,2017-05-20 19:27:42,5.166666666666667
9689693,Test,2017-04-04 09:26:05,2017-04-04 09:23:22,2.716666666666667
9690466,Test,2017-05-14 10:35:54,2017-05-14 10:33:46,2.1333333333333333
9690558,Test,2017-04-16 13:40:07,2017-04-16 13:37:30,2.6166666666666667
9690614,Test,2017-04-01 00:06:05,2017-04-01 00:03:06,2.9833333333333334
9690885,Test,2017-04-17 00:29:31,2017-04-17 00:28:06,1.4166666666666667
9690919,Control,2017-04-20 23:26:26,2017-04-20 23:22:52,3.566666666666667
9691057,Test,2017-06-16 13:28:27,2017-06-16 13:26:23,2.066666666666667
9691121,Test,2017-03-29 16:42:06,2017-03-29 16:19:44,22.366666666666667
9691201,Test,2017-03-31 20:42:58,2017-03-31 20:41:10,1.8
9691282,Control,2017-04-13 17:53:05,2017-04-13 17:43:49,9.266666666666667
9691601,Test,2017-04-14 22:30:16,2017-04-07 16:52:55,10417.35
9691978,Test,2017-04-08 20:05:29,2017-04-08 20:02:41,2.8
9693009,Control,2017-03-31 16:48:29,2017-03-31 16:44:19,4.166666666666667
9693798,Control,2017-06-09 07:28:03,2017-06-09 07:25:13,2.8333333333333335
9694436,Control,2017-03-29 15:36:08,2017-03-29 15:25:45,10.383333333333333
9694706,Control,2017-05-20 00:05:59,2017-05-20 00:04:02,1.95
9694803,Test,2017-04-12 12:11:14,2017-04-12 12:05:02,6.2
9695265,Test,2017-06-07 21:16:51,2017-06-07 21:13:18,3.55
9695299,Control,2017-05-05 10:15:15,2017-05-05 10:12:15,3.0
9695857,Test,2017-03-30 10:14:06,2017-03-30 10:09:59,4.116666666666666
9695890,Control,2017-04-12 11:36:29,2017-04-12 11:33:04,3.4166666666666665
9696002,Control,2017-04-19 22:22:19,2017-04-19 22:14:21,7.966666666666667
9696365,Control,2017-04-06 16:17:14,2017-04-06 16:14:40,2.566666666666667
9696533,Control,2017-05-09 12:56:26,2017-05-09 12:40:26,16.0
9696696,Test,2017-04-19 12:53:11,2017-04-05 13:18:54,20134.283333333333
9696703,Test,2017-03-30 20:26:24,2017-03-30 20:21:49,4.583333333333333
9697309,Test,2017-04-13 20:29:29,2017-04-13 20:25:21,4.133333333333334
9697551,Control,2017-04-05 13:08:02,2017-04-05 13:04:29,3.55
9697625,Control,2017-05-09 20:23:25,2017-04-17 01:43:13,32800.2
9697821,Test,2017-04-13 11:03:13,2017-04-13 10:55:51,7.366666666666666
9697912,Test,2017-04-02 12:42:56,2017-04-02 12:40:03,2.8833333333333333
9698005,Control,2017-04-12 11:25:12,2017-04-12 11:19:25,5.783333333333333
9698071,Test,2017-04-05 14:33:41,2017-04-03 16:22:50,2770.85
9698409,Control,2017-03-29 12:12:45,2017-03-29 12:10:59,1.7666666666666666
9698656,Test,2017-04-15 16:27:02,2017-04-15 16:23:54,3.1333333333333333
9700037,Test,2017-04-12 23:40:32,2017-04-12 23:36:11,4.35
9700462,Control,2017-05-05 19:42:03,2017-04-01 15:53:56,49188.11666666667
9700536,Test,2017-04-12 21:22:31,2017-04-12 21:16:58,5.55
9700688,Control,2017-05-19 08:44:14,2017-05-19 08:42:09,2.0833333333333335
9701087,Test,2017-03-30 06:17:01,2017-03-28 22:50:23,1886.6333333333334
9701979,Control,2017-05-02 20:33:59,2017-04-19 20:36:13,18717.766666666666
9702505,Test,2017-03-30 08:13:34,2017-03-30 08:08:52,4.7
9702626,Control,2017-04-05 08:59:02,2017-03-29 22:48:38,9250.4
9702685,Control,2017-06-07 09:56:47,2017-06-07 09:55:29,1.3
9703028,Control,2017-04-13 07:22:59,2017-04-13 07:20:12,2.783333333333333
9703336,Control,2017-03-30 10:45:01,2017-03-30 10:42:20,2.683333333333333
9704091,Test,2017-04-05 11:23:20,2017-04-05 11:21:36,1.7333333333333334
9704271,Test,2017-03-29 22:12:49,2017-03-29 22:05:24,7.416666666666667
9704686,Control,2017-03-31 00:29:57,2017-03-31 00:22:24,7.55
9704872,Test,2017-03-29 11:52:38,2017-03-29 11:50:29,2.15
9704887,Control,2017-04-06 18:43:46,2017-04-06 18:36:43,7.05
9705533,Control,2017-03-31 11:42:52,2017-03-31 11:40:38,2.2333333333333334
9705553,Test,2017-04-14 08:35:31,2017-03-31 08:38:55,20156.6
9706109,Test,2017-04-05 15:15:30,2017-04-05 15:12:51,2.65
9706860,Control,2017-04-07 13:23:36,2017-04-07 13:09:55,13.683333333333334
9706879,Control,2017-06-16 11:44:09,2017-04-04 13:08:22,105035.78333333334
9707238,Test,2017-04-05 13:10:50,2017-04-05 13:09:16,1.5666666666666667
9707262,Test,2017-05-24 13:47:01,2017-05-24 13:45:26,1.5833333333333333
9707451,Test,2017-04-14 19:12:55,2017-03-30 12:40:45,21992.166666666668
9707771,Test,2017-04-18 12:40:37,2017-04-01 13:47:06,24413.516666666666
9707859,Control,2017-04-09 21:29:12,2017-04-09 21:09:21,19.85
9708352,Control,2017-04-05 20:14:07,2017-04-05 19:56:58,17.15
9708531,Control,2017-05-15 16:02:04,2017-04-10 22:44:09,49997.916666666664
9708611,Test,2017-04-28 09:46:50,2017-04-28 09:41:38,5.2
9708694,Test,2017-06-06 14:10:02,2017-06-06 14:04:27,5.583333333333333
9709541,Test,2017-04-17 18:26:04,2017-04-17 18:24:16,1.8
9709646,Control,2017-04-19 18:46:33,2017-04-19 18:42:50,3.716666666666667
9709654,Control,2017-05-16 21:00:40,2017-05-16 20:57:52,2.8
9709813,Control,2017-04-23 11:59:31,2017-04-23 11:57:19,2.2
9710008,Test,2017-03-29 16:20:45,2017-03-29 16:19:24,1.35
9710174,Control,2017-05-25 19:31:04,2017-04-13 23:04:49,60266.25
9710210,Test,2017-04-08 15:22:30,2017-04-08 15:13:18,9.2
9710697,Control,2017-05-02 14:45:33,2017-03-29 11:36:53,49148.666666666664
9711004,Test,2017-05-01 18:45:16,2017-04-27 18:32:18,5772.966666666666
9711074,Control,2017-05-05 08:06:36,2017-05-05 08:03:28,3.1333333333333333
9711093,Test,2017-04-13 17:57:51,2017-04-13 17:47:02,10.816666666666666
9711488,Control,2017-04-14 14:07:41,2017-04-14 14:04:36,3.0833333333333335
9711513,Control,2017-04-26 17:41:37,2017-04-26 17:39:20,2.283333333333333
9712021,Test,2017-04-14 11:37:09,2017-04-14 11:22:03,15.1
9712643,Test,2017-04-05 18:47:01,2017-04-05 18:42:16,4.75
9712676,Control,2017-06-03 16:29:25,2017-06-03 16:25:03,4.366666666666666
9713227,Test,2017-04-09 09:44:19,2017-04-09 09:42:00,2.316666666666667
9714140,Test,2017-03-29 15:45:15,2017-03-29 15:34:59,10.266666666666667
9714233,Control,2017-04-19 09:28:14,2017-03-30 08:07:14,28881.0
9714234,Control,2017-04-05 14:06:36,2017-04-05 13:59:44,6.866666666666666
9714731,Test,2017-04-14 12:05:02,2017-04-14 11:59:56,5.1
9714870,Test,2017-05-10 16:21:56,2017-05-10 16:19:32,2.4
9715239,Control,2017-04-06 19:45:08,2017-03-29 09:14:25,12150.716666666667
9715509,Test,2017-04-12 18:28:35,2017-04-12 18:26:26,2.15
9716767,Control,2017-04-05 17:46:43,2017-04-05 17:42:36,4.116666666666666
9716956,Test,2017-04-15 18:14:52,2017-04-15 18:13:40,1.2
9717008,Control,2017-03-30 17:04:33,2017-03-30 16:59:42,4.85
9717121,Test,2017-03-30 01:01:30,2017-03-30 00:56:00,5.5
9717302,Test,2017-04-05 13:37:45,2017-04-05 13:36:11,1.5666666666666667
9717875,Control,2017-04-01 10:42:07,2017-04-01 10:38:38,3.4833333333333334
9718754,Test,2017-04-19 13:01:59,2017-04-05 12:57:27,20164.533333333333
9718806,Control,2017-04-01 19:44:11,2017-04-01 19:41:45,2.433333333333333
9719269,Test,2017-04-11 11:10:04,2017-04-11 11:08:35,1.4833333333333334
9719474,Control,2017-05-29 14:45:37,2017-05-29 14:44:08,1.4833333333333334
9720223,Control,2017-04-07 12:43:09,2017-04-07 12:33:15,9.9
9720790,Test,2017-03-30 19:47:00,2017-03-30 19:42:26,4.566666666666666
9721014,Test,2017-06-05 07:03:10,2017-06-05 07:00:06,3.066666666666667
9721206,Control,2017-05-21 15:30:59,2017-05-21 15:20:51,10.133333333333333
9721368,Test,2017-03-31 23:16:47,2017-03-31 23:07:58,8.816666666666666
9721424,Test,2017-05-05 22:17:59,2017-05-05 22:14:02,3.95
9721734,Control,2017-04-16 15:08:40,2017-04-16 15:02:49,5.85
9722282,Control,2017-04-21 14:51:51,2017-04-21 14:47:18,4.55
9723734,Test,2017-04-22 18:27:27,2017-04-22 18:21:19,6.133333333333334
9724470,Control,2017-03-29 11:11:41,2017-03-29 11:09:31,2.1666666666666665
9724888,Test,2017-04-17 10:19:54,2017-04-17 09:45:22,34.53333333333333
9724943,Test,2017-03-29 12:14:37,2017-03-29 12:09:46,4.85
9724990,Test,2017-04-17 10:29:28,2017-04-17 10:27:46,1.7
9725005,Control,2017-04-02 07:57:33,2017-04-02 07:54:04,3.4833333333333334
9725500,Test,2017-05-10 15:39:29,2017-05-10 15:33:45,5.733333333333333
9725677,Test,2017-04-03 11:49:01,2017-04-03 11:45:50,3.183333333333333
9725718,Test,2017-03-15 17:10:13,2017-03-15 17:05:27,4.766666666666667
9725805,Control,2017-04-05 21:48:17,2017-04-05 21:42:31,5.766666666666667
9725807,Test,2017-04-19 09:20:19,2017-04-05 15:37:31,19782.8
9725922,Test,2017-05-19 09:30:08,2017-05-19 09:27:56,2.2
9726076,Test,2017-04-05 08:02:12,2017-03-30 08:07:02,8635.166666666666
9726084,Control,2017-04-12 06:52:41,2017-04-12 06:47:05,5.6
9726273,Control,2017-03-29 16:10:25,2017-03-29 16:08:08,2.283333333333333
9726474,Test,2017-05-06 14:48:54,2017-05-06 14:36:10,12.733333333333333
9726561,Test,2017-04-09 08:29:16,2017-03-24 17:08:00,22521.266666666666
9726680,Test,2017-04-05 17:23:04,2017-04-05 17:20:59,2.0833333333333335
9726851,Test,2017-04-08 09:15:17,2017-04-08 09:05:20,9.95
9727712,Control,2017-04-21 19:40:31,2017-04-21 19:32:08,8.383333333333333
9727724,Test,2017-04-05 11:16:11,2017-04-05 11:07:05,9.1
9727883,Test,2017-04-05 13:04:34,2017-04-05 13:02:17,2.283333333333333
9727959,Control,2017-04-24 15:16:01,2017-04-24 15:07:41,8.333333333333334
9728499,Test,2017-03-29 11:12:13,2017-03-29 11:10:37,1.6
9728651,Control,2017-04-23 15:05:19,2017-04-23 14:57:05,8.233333333333333
9728657,Test,2017-04-12 16:25:45,2017-04-12 16:23:46,1.9833333333333334
9728732,Control,2017-04-06 09:45:00,2017-04-06 09:42:04,2.933333333333333
9729013,Test,2017-04-21 08:24:55,2017-04-21 08:22:06,2.816666666666667
9729043,Test,2017-05-21 17:26:11,2017-05-21 16:24:15,61.93333333333333
9729392,Control,2017-05-14 23:13:34,2017-05-05 18:57:33,13216.016666666666
9730509,Control,2017-04-09 11:35:49,2017-04-09 11:28:25,7.4
9730777,Control,2017-04-03 17:56:46,2017-03-29 21:21:57,6994.816666666667
9730778,Test,2017-04-12 11:23:37,2017-04-04 18:20:22,11103.25
9730813,Test,2017-04-21 13:34:46,2017-04-21 13:31:38,3.1333333333333333
9730984,Control,2017-04-07 15:18:27,2017-04-07 15:13:24,5.05
9731779,Control,2017-04-05 10:51:22,2017-04-05 10:46:06,5.266666666666667
9733107,Control,2017-04-23 04:23:53,2017-04-23 04:17:51,6.033333333333333
9733454,Control,2017-05-26 09:39:26,2017-05-26 09:35:35,3.85
9734274,Test,2017-03-29 11:11:39,2017-03-29 11:07:54,3.75
9734308,Control,2017-06-01 16:32:20,2017-06-01 16:24:26,7.9
9734632,Control,2017-04-08 12:37:53,2017-04-08 12:32:51,5.033333333333333
9735061,Control,2017-04-19 11:49:59,2017-04-19 11:26:33,23.433333333333334
9735541,Control,2017-04-04 22:05:33,2017-04-04 22:02:16,3.283333333333333
9736081,Control,2017-03-29 13:06:08,2017-03-29 13:02:26,3.7
9736647,Control,2017-04-01 11:01:13,2017-04-01 10:55:34,5.65
9736845,Test,2017-04-19 15:08:51,2017-04-07 21:22:15,16906.6
9736915,Control,2017-03-29 11:34:25,2017-03-29 11:31:38,2.783333333333333
9737013,Control,2017-05-26 18:17:21,2017-05-26 18:04:29,12.866666666666667
9737117,Test,2017-05-10 20:05:15,2017-05-10 20:03:48,1.45
9737169,Test,2017-04-15 13:19:09,2017-04-15 13:14:21,4.8
9737204,Test,2017-04-12 11:44:56,2017-04-12 11:34:54,10.033333333333333
9737288,Test,2017-04-12 21:41:37,2017-04-12 21:35:08,6.483333333333333
9738042,Test,2017-05-25 12:40:38,2017-05-25 12:37:16,3.3666666666666667
9738273,Control,2017-04-07 10:47:03,2017-04-07 10:43:37,3.433333333333333
9738828,Control,2017-04-01 07:32:48,2017-04-01 07:26:19,6.483333333333333
9739339,Control,2017-04-05 21:35:03,2017-04-05 21:31:42,3.35
9739374,Test,2017-04-12 18:14:26,2017-04-12 18:10:03,4.383333333333334
9739905,Test,2017-03-29 13:10:51,2017-03-29 13:01:36,9.25
9740191,Test,2017-04-17 01:09:36,2017-04-17 01:05:05,4.516666666666667
9740309,Control,2017-05-20 12:15:59,2017-05-20 12:11:01,4.966666666666667
9740330,Control,2017-03-30 09:10:42,2017-03-30 09:07:14,3.466666666666667
9740374,Control,2017-03-31 09:17:17,2017-03-20 20:49:41,15147.6
9740514,Test,2017-04-15 21:45:48,2017-04-15 21:42:20,3.466666666666667
9740561,Control,2017-04-14 08:26:57,2017-04-14 08:24:11,2.7666666666666666
9740656,Control,2017-04-19 11:26:04,2017-04-19 11:23:12,2.8666666666666667
9740905,Test,2017-06-14 13:53:38,2017-05-12 09:31:19,47782.316666666666
9741252,Control,2017-05-13 14:39:30,2017-05-13 14:34:39,4.85
9741876,Control,2017-04-03 08:38:43,2017-04-03 08:36:02,2.683333333333333
9742118,Test,2017-04-07 17:35:34,2017-04-07 17:34:07,1.45
9742844,Control,2017-04-01 11:14:02,2017-04-01 11:04:14,9.8
9743459,Control,2017-05-30 12:50:05,2017-05-30 00:40:45,729.3333333333334
9744074,Control,2017-04-12 13:37:34,2017-04-12 13:30:03,7.516666666666667
9744503,Control,2017-05-15 19:41:46,2017-04-12 15:11:52,47789.9
9744625,Test,2017-06-14 17:30:52,2017-06-14 17:29:43,1.15
9744723,Test,2017-03-30 17:42:52,2017-03-30 17:36:23,6.483333333333333
9745466,Control,2017-04-15 17:50:43,2017-04-02 15:22:50,18867.883333333335
9745511,Test,2017-04-06 13:36:16,2017-04-06 13:21:52,14.4
